base_name,frontal_image,lateral_image,frontal_mask,lateral_mask,folder
csr0276a,csr0276a_frontal.png,csr0276a_lateral.png,csr0276a_frontal_mask.png,csr0276a_lateral_mask.png,train
csr0277a,csr0277a_frontal.png,csr0277a_lateral.png,csr0277a_frontal_mask.png,csr0277a_lateral_mask.png,train
csr0278a,csr0278a_frontal.png,csr0278a_lateral.png,csr0278a_frontal_mask.png,csr0278a_lateral_mask.png,train
csr0279a,csr0279a_frontal.png,csr0279a_lateral.png,csr0279a_frontal_mask.png,csr0279a_lateral_mask.png,val
csr0280a,csr0280a_frontal.png,csr0280a_lateral.png,csr0280a_frontal_mask.png,csr0280a_lateral_mask.png,train
csr0281a,csr0281a_frontal.png,csr0281a_lateral.png,csr0281a_frontal_mask.png,csr0281a_lateral_mask.png,train
csr0282a,csr0282a_frontal.png,csr0282a_lateral.png,csr0282a_frontal_mask.png,csr0282a_lateral_mask.png,val
csr0283a,csr0283a_frontal.png,csr0283a_lateral.png,csr0283a_frontal_mask.png,csr0283a_lateral_mask.png,train
csr0285a,csr0285a_frontal.png,csr0285a_lateral.png,csr0285a_frontal_mask.png,csr0285a_lateral_mask.png,train
csr0286a,csr0286a_frontal.png,csr0286a_lateral.png,csr0286a_frontal_mask.png,csr0286a_lateral_mask.png,train
csr0287a,csr0287a_frontal.png,csr0287a_lateral.png,csr0287a_frontal_mask.png,csr0287a_lateral_mask.png,train
csr0288a,csr0288a_frontal.png,csr0288a_lateral.png,csr0288a_frontal_mask.png,csr0288a_lateral_mask.png,val
csr0289a,csr0289a_frontal.png,csr0289a_lateral.png,csr0289a_frontal_mask.png,csr0289a_lateral_mask.png,train
csr0290a,csr0290a_frontal.png,csr0290a_lateral.png,csr0290a_frontal_mask.png,csr0290a_lateral_mask.png,train
csr0293a,csr0293a_frontal.png,csr0293a_lateral.png,csr0293a_frontal_mask.png,csr0293a_lateral_mask.png,train
csr0295a,csr0295a_frontal.png,csr0295a_lateral.png,csr0295a_frontal_mask.png,csr0295a_lateral_mask.png,train
csr0297a,csr0297a_frontal.png,csr0297a_lateral.png,csr0297a_frontal_mask.png,csr0297a_lateral_mask.png,train
csr0298a,csr0298a_frontal.png,csr0298a_lateral.png,csr0298a_frontal_mask.png,csr0298a_lateral_mask.png,train
csr0299a,csr0299a_frontal.png,csr0299a_lateral.png,csr0299a_frontal_mask.png,csr0299a_lateral_mask.png,train
csr0300a,csr0300a_frontal.png,csr0300a_lateral.png,csr0300a_frontal_mask.png,csr0300a_lateral_mask.png,train
csr0301a,csr0301a_frontal.png,csr0301a_lateral.png,csr0301a_frontal_mask.png,csr0301a_lateral_mask.png,train
csr0303a,csr0303a_frontal.png,csr0303a_lateral.png,csr0303a_frontal_mask.png,csr0303a_lateral_mask.png,train
csr0304a,csr0304a_frontal.png,csr0304a_lateral.png,csr0304a_frontal_mask.png,csr0304a_lateral_mask.png,test
csr0305a,csr0305a_frontal.png,csr0305a_lateral.png,csr0305a_frontal_mask.png,csr0305a_lateral_mask.png,train
csr0306a,csr0306a_frontal.png,csr0306a_lateral.png,csr0306a_frontal_mask.png,csr0306a_lateral_mask.png,train
csr0307a,csr0307a_frontal.png,csr0307a_lateral.png,csr0307a_frontal_mask.png,csr0307a_lateral_mask.png,train
csr0309a,csr0309a_frontal.png,csr0309a_lateral.png,csr0309a_frontal_mask.png,csr0309a_lateral_mask.png,test
csr0310a,csr0310a_frontal.png,csr0310a_lateral.png,csr0310a_frontal_mask.png,csr0310a_lateral_mask.png,val
csr0311a,csr0311a_frontal.png,csr0311a_lateral.png,csr0311a_frontal_mask.png,csr0311a_lateral_mask.png,test
csr0313a,csr0313a_frontal.png,csr0313a_lateral.png,csr0313a_frontal_mask.png,csr0313a_lateral_mask.png,train
csr0314a,csr0314a_frontal.png,csr0314a_lateral.png,csr0314a_frontal_mask.png,csr0314a_lateral_mask.png,train
csr0315a,csr0315a_frontal.png,csr0315a_lateral.png,csr0315a_frontal_mask.png,csr0315a_lateral_mask.png,test
csr0316a,csr0316a_frontal.png,csr0316a_lateral.png,csr0316a_frontal_mask.png,csr0316a_lateral_mask.png,train
csr0317a,csr0317a_frontal.png,csr0317a_lateral.png,csr0317a_frontal_mask.png,csr0317a_lateral_mask.png,train
csr0318a,csr0318a_frontal.png,csr0318a_lateral.png,csr0318a_frontal_mask.png,csr0318a_lateral_mask.png,train
csr0319a,csr0319a_frontal.png,csr0319a_lateral.png,csr0319a_frontal_mask.png,csr0319a_lateral_mask.png,train
csr0320a,csr0320a_frontal.png,csr0320a_lateral.png,csr0320a_frontal_mask.png,csr0320a_lateral_mask.png,train
csr0321a,csr0321a_frontal.png,csr0321a_lateral.png,csr0321a_frontal_mask.png,csr0321a_lateral_mask.png,val
csr0327a,csr0327a_frontal.png,csr0327a_lateral.png,csr0327a_frontal_mask.png,csr0327a_lateral_mask.png,train
csr0328a,csr0328a_frontal.png,csr0328a_lateral.png,csr0328a_frontal_mask.png,csr0328a_lateral_mask.png,val
csr0330a,csr0330a_frontal.png,csr0330a_lateral.png,csr0330a_frontal_mask.png,csr0330a_lateral_mask.png,train
csr0373a,csr0373a_frontal.png,csr0373a_lateral.png,csr0373a_frontal_mask.png,csr0373a_lateral_mask.png,train
csr0375a,csr0375a_frontal.png,csr0375a_lateral.png,csr0375a_frontal_mask.png,csr0375a_lateral_mask.png,train
csr0377a,csr0377a_frontal.png,csr0377a_lateral.png,csr0377a_frontal_mask.png,csr0377a_lateral_mask.png,train
csr0378a,csr0378a_frontal.png,csr0378a_lateral.png,csr0378a_frontal_mask.png,csr0378a_lateral_mask.png,train
csr0379a,csr0379a_frontal.png,csr0379a_lateral.png,csr0379a_frontal_mask.png,csr0379a_lateral_mask.png,val
csr0380a,csr0380a_frontal.png,csr0380a_lateral.png,csr0380a_frontal_mask.png,csr0380a_lateral_mask.png,train
csr0381a,csr0381a_frontal.png,csr0381a_lateral.png,csr0381a_frontal_mask.png,csr0381a_lateral_mask.png,train
csr0382a,csr0382a_frontal.png,csr0382a_lateral.png,csr0382a_frontal_mask.png,csr0382a_lateral_mask.png,train
csr0383a,csr0383a_frontal.png,csr0383a_lateral.png,csr0383a_frontal_mask.png,csr0383a_lateral_mask.png,train
csr0384a,csr0384a_frontal.png,csr0384a_lateral.png,csr0384a_frontal_mask.png,csr0384a_lateral_mask.png,train
csr0385a,csr0385a_frontal.png,csr0385a_lateral.png,csr0385a_frontal_mask.png,csr0385a_lateral_mask.png,train
csr0386a,csr0386a_frontal.png,csr0386a_lateral.png,csr0386a_frontal_mask.png,csr0386a_lateral_mask.png,train
csr0387a,csr0387a_frontal.png,csr0387a_lateral.png,csr0387a_frontal_mask.png,csr0387a_lateral_mask.png,train
csr0388a,csr0388a_frontal.png,csr0388a_lateral.png,csr0388a_frontal_mask.png,csr0388a_lateral_mask.png,train
csr0389a,csr0389a_frontal.png,csr0389a_lateral.png,csr0389a_frontal_mask.png,csr0389a_lateral_mask.png,train
csr0390a,csr0390a_frontal.png,csr0390a_lateral.png,csr0390a_frontal_mask.png,csr0390a_lateral_mask.png,train
csr0391a,csr0391a_frontal.png,csr0391a_lateral.png,csr0391a_frontal_mask.png,csr0391a_lateral_mask.png,test
csr0392a,csr0392a_frontal.png,csr0392a_lateral.png,csr0392a_frontal_mask.png,csr0392a_lateral_mask.png,train
csr0393a,csr0393a_frontal.png,csr0393a_lateral.png,csr0393a_frontal_mask.png,csr0393a_lateral_mask.png,test
csr0394a,csr0394a_frontal.png,csr0394a_lateral.png,csr0394a_frontal_mask.png,csr0394a_lateral_mask.png,test
csr0395a,csr0395a_frontal.png,csr0395a_lateral.png,csr0395a_frontal_mask.png,csr0395a_lateral_mask.png,train
csr0396a,csr0396a_frontal.png,csr0396a_lateral.png,csr0396a_frontal_mask.png,csr0396a_lateral_mask.png,train
csr0397a,csr0397a_frontal.png,csr0397a_lateral.png,csr0397a_frontal_mask.png,csr0397a_lateral_mask.png,train
csr0398a,csr0398a_frontal.png,csr0398a_lateral.png,csr0398a_frontal_mask.png,csr0398a_lateral_mask.png,train
csr0399a,csr0399a_frontal.png,csr0399a_lateral.png,csr0399a_frontal_mask.png,csr0399a_lateral_mask.png,train
csr0400a,csr0400a_frontal.png,csr0400a_lateral.png,csr0400a_frontal_mask.png,csr0400a_lateral_mask.png,val
csr0401a,csr0401a_frontal.png,csr0401a_lateral.png,csr0401a_frontal_mask.png,csr0401a_lateral_mask.png,train
csr0402a,csr0402a_frontal.png,csr0402a_lateral.png,csr0402a_frontal_mask.png,csr0402a_lateral_mask.png,train
csr0403a,csr0403a_frontal.png,csr0403a_lateral.png,csr0403a_frontal_mask.png,csr0403a_lateral_mask.png,train
csr0404a,csr0404a_frontal.png,csr0404a_lateral.png,csr0404a_frontal_mask.png,csr0404a_lateral_mask.png,train
csr0405a,csr0405a_frontal.png,csr0405a_lateral.png,csr0405a_frontal_mask.png,csr0405a_lateral_mask.png,train
csr0407a,csr0407a_frontal.png,csr0407a_lateral.png,csr0407a_frontal_mask.png,csr0407a_lateral_mask.png,train
csr0408a,csr0408a_frontal.png,csr0408a_lateral.png,csr0408a_frontal_mask.png,csr0408a_lateral_mask.png,train
csr0409a,csr0409a_frontal.png,csr0409a_lateral.png,csr0409a_frontal_mask.png,csr0409a_lateral_mask.png,train
csr0410a,csr0410a_frontal.png,csr0410a_lateral.png,csr0410a_frontal_mask.png,csr0410a_lateral_mask.png,train
csr0411a,csr0411a_frontal.png,csr0411a_lateral.png,csr0411a_frontal_mask.png,csr0411a_lateral_mask.png,train
csr0412a,csr0412a_frontal.png,csr0412a_lateral.png,csr0412a_frontal_mask.png,csr0412a_lateral_mask.png,val
csr0413a,csr0413a_frontal.png,csr0413a_lateral.png,csr0413a_frontal_mask.png,csr0413a_lateral_mask.png,train
csr0415a,csr0415a_frontal.png,csr0415a_lateral.png,csr0415a_frontal_mask.png,csr0415a_lateral_mask.png,train
csr0416a,csr0416a_frontal.png,csr0416a_lateral.png,csr0416a_frontal_mask.png,csr0416a_lateral_mask.png,val
csr0417a,csr0417a_frontal.png,csr0417a_lateral.png,csr0417a_frontal_mask.png,csr0417a_lateral_mask.png,train
csr0418a,csr0418a_frontal.png,csr0418a_lateral.png,csr0418a_frontal_mask.png,csr0418a_lateral_mask.png,train
csr0419a,csr0419a_frontal.png,csr0419a_lateral.png,csr0419a_frontal_mask.png,csr0419a_lateral_mask.png,train
csr0420a,csr0420a_frontal.png,csr0420a_lateral.png,csr0420a_frontal_mask.png,csr0420a_lateral_mask.png,train
csr0421a,csr0421a_frontal.png,csr0421a_lateral.png,csr0421a_frontal_mask.png,csr0421a_lateral_mask.png,train
csr0422a,csr0422a_frontal.png,csr0422a_lateral.png,csr0422a_frontal_mask.png,csr0422a_lateral_mask.png,train
csr0424a,csr0424a_frontal.png,csr0424a_lateral.png,csr0424a_frontal_mask.png,csr0424a_lateral_mask.png,train
csr0425a,csr0425a_frontal.png,csr0425a_lateral.png,csr0425a_frontal_mask.png,csr0425a_lateral_mask.png,train
csr0426a,csr0426a_frontal.png,csr0426a_lateral.png,csr0426a_frontal_mask.png,csr0426a_lateral_mask.png,train
csr0427a,csr0427a_frontal.png,csr0427a_lateral.png,csr0427a_frontal_mask.png,csr0427a_lateral_mask.png,train
csr0428a,csr0428a_frontal.png,csr0428a_lateral.png,csr0428a_frontal_mask.png,csr0428a_lateral_mask.png,train
csr0429a,csr0429a_frontal.png,csr0429a_lateral.png,csr0429a_frontal_mask.png,csr0429a_lateral_mask.png,train
csr0430a,csr0430a_frontal.png,csr0430a_lateral.png,csr0430a_frontal_mask.png,csr0430a_lateral_mask.png,train
csr0431a,csr0431a_frontal.png,csr0431a_lateral.png,csr0431a_frontal_mask.png,csr0431a_lateral_mask.png,train
csr0432a,csr0432a_frontal.png,csr0432a_lateral.png,csr0432a_frontal_mask.png,csr0432a_lateral_mask.png,val
csr0433a,csr0433a_frontal.png,csr0433a_lateral.png,csr0433a_frontal_mask.png,csr0433a_lateral_mask.png,train
csr0434a,csr0434a_frontal.png,csr0434a_lateral.png,csr0434a_frontal_mask.png,csr0434a_lateral_mask.png,train
csr0435a,csr0435a_frontal.png,csr0435a_lateral.png,csr0435a_frontal_mask.png,csr0435a_lateral_mask.png,train
csr0436a,csr0436a_frontal.png,csr0436a_lateral.png,csr0436a_frontal_mask.png,csr0436a_lateral_mask.png,train
csr0437a,csr0437a_frontal.png,csr0437a_lateral.png,csr0437a_frontal_mask.png,csr0437a_lateral_mask.png,train
csr0438a,csr0438a_frontal.png,csr0438a_lateral.png,csr0438a_frontal_mask.png,csr0438a_lateral_mask.png,val
csr0439a,csr0439a_frontal.png,csr0439a_lateral.png,csr0439a_frontal_mask.png,csr0439a_lateral_mask.png,train
csr0440a,csr0440a_frontal.png,csr0440a_lateral.png,csr0440a_frontal_mask.png,csr0440a_lateral_mask.png,train
csr0441a,csr0441a_frontal.png,csr0441a_lateral.png,csr0441a_frontal_mask.png,csr0441a_lateral_mask.png,train
csr0442a,csr0442a_frontal.png,csr0442a_lateral.png,csr0442a_frontal_mask.png,csr0442a_lateral_mask.png,train
csr0443a,csr0443a_frontal.png,csr0443a_lateral.png,csr0443a_frontal_mask.png,csr0443a_lateral_mask.png,train
csr0444a,csr0444a_frontal.png,csr0444a_lateral.png,csr0444a_frontal_mask.png,csr0444a_lateral_mask.png,train
csr0445a,csr0445a_frontal.png,csr0445a_lateral.png,csr0445a_frontal_mask.png,csr0445a_lateral_mask.png,train
csr0446a,csr0446a_frontal.png,csr0446a_lateral.png,csr0446a_frontal_mask.png,csr0446a_lateral_mask.png,train
csr0447a,csr0447a_frontal.png,csr0447a_lateral.png,csr0447a_frontal_mask.png,csr0447a_lateral_mask.png,test
csr0448a,csr0448a_frontal.png,csr0448a_lateral.png,csr0448a_frontal_mask.png,csr0448a_lateral_mask.png,train
csr0449a,csr0449a_frontal.png,csr0449a_lateral.png,csr0449a_frontal_mask.png,csr0449a_lateral_mask.png,test
csr0450a,csr0450a_frontal.png,csr0450a_lateral.png,csr0450a_frontal_mask.png,csr0450a_lateral_mask.png,train
csr0451a,csr0451a_frontal.png,csr0451a_lateral.png,csr0451a_frontal_mask.png,csr0451a_lateral_mask.png,train
csr0452a,csr0452a_frontal.png,csr0452a_lateral.png,csr0452a_frontal_mask.png,csr0452a_lateral_mask.png,train
csr0453a,csr0453a_frontal.png,csr0453a_lateral.png,csr0453a_frontal_mask.png,csr0453a_lateral_mask.png,train
csr0454a,csr0454a_frontal.png,csr0454a_lateral.png,csr0454a_frontal_mask.png,csr0454a_lateral_mask.png,train
csr0455a,csr0455a_frontal.png,csr0455a_lateral.png,csr0455a_frontal_mask.png,csr0455a_lateral_mask.png,train
csr0456a,csr0456a_frontal.png,csr0456a_lateral.png,csr0456a_frontal_mask.png,csr0456a_lateral_mask.png,train
csr0457a,csr0457a_frontal.png,csr0457a_lateral.png,csr0457a_frontal_mask.png,csr0457a_lateral_mask.png,test
csr0460a,csr0460a_frontal.png,csr0460a_lateral.png,csr0460a_frontal_mask.png,csr0460a_lateral_mask.png,train
csr0461a,csr0461a_frontal.png,csr0461a_lateral.png,csr0461a_frontal_mask.png,csr0461a_lateral_mask.png,train
csr0462a,csr0462a_frontal.png,csr0462a_lateral.png,csr0462a_frontal_mask.png,csr0462a_lateral_mask.png,test
csr0463a,csr0463a_frontal.png,csr0463a_lateral.png,csr0463a_frontal_mask.png,csr0463a_lateral_mask.png,val
csr0464a,csr0464a_frontal.png,csr0464a_lateral.png,csr0464a_frontal_mask.png,csr0464a_lateral_mask.png,train
csr0465a,csr0465a_frontal.png,csr0465a_lateral.png,csr0465a_frontal_mask.png,csr0465a_lateral_mask.png,train
csr0466a,csr0466a_frontal.png,csr0466a_lateral.png,csr0466a_frontal_mask.png,csr0466a_lateral_mask.png,train
csr0467a,csr0467a_frontal.png,csr0467a_lateral.png,csr0467a_frontal_mask.png,csr0467a_lateral_mask.png,train
csr0468a,csr0468a_frontal.png,csr0468a_lateral.png,csr0468a_frontal_mask.png,csr0468a_lateral_mask.png,train
csr0469a,csr0469a_frontal.png,csr0469a_lateral.png,csr0469a_frontal_mask.png,csr0469a_lateral_mask.png,train
csr0470a,csr0470a_frontal.png,csr0470a_lateral.png,csr0470a_frontal_mask.png,csr0470a_lateral_mask.png,train
csr0471a,csr0471a_frontal.png,csr0471a_lateral.png,csr0471a_frontal_mask.png,csr0471a_lateral_mask.png,train
csr0472a,csr0472a_frontal.png,csr0472a_lateral.png,csr0472a_frontal_mask.png,csr0472a_lateral_mask.png,val
csr0473a,csr0473a_frontal.png,csr0473a_lateral.png,csr0473a_frontal_mask.png,csr0473a_lateral_mask.png,train
csr0474a,csr0474a_frontal.png,csr0474a_lateral.png,csr0474a_frontal_mask.png,csr0474a_lateral_mask.png,train
csr0475a,csr0475a_frontal.png,csr0475a_lateral.png,csr0475a_frontal_mask.png,csr0475a_lateral_mask.png,train
csr0476a,csr0476a_frontal.png,csr0476a_lateral.png,csr0476a_frontal_mask.png,csr0476a_lateral_mask.png,train
csr0478a,csr0478a_frontal.png,csr0478a_lateral.png,csr0478a_frontal_mask.png,csr0478a_lateral_mask.png,train
csr0479a,csr0479a_frontal.png,csr0479a_lateral.png,csr0479a_frontal_mask.png,csr0479a_lateral_mask.png,train
csr0480a,csr0480a_frontal.png,csr0480a_lateral.png,csr0480a_frontal_mask.png,csr0480a_lateral_mask.png,train
csr0481a,csr0481a_frontal.png,csr0481a_lateral.png,csr0481a_frontal_mask.png,csr0481a_lateral_mask.png,test
csr0482a,csr0482a_frontal.png,csr0482a_lateral.png,csr0482a_frontal_mask.png,csr0482a_lateral_mask.png,train
csr0483a,csr0483a_frontal.png,csr0483a_lateral.png,csr0483a_frontal_mask.png,csr0483a_lateral_mask.png,train
csr0484a,csr0484a_frontal.png,csr0484a_lateral.png,csr0484a_frontal_mask.png,csr0484a_lateral_mask.png,train
csr0485a,csr0485a_frontal.png,csr0485a_lateral.png,csr0485a_frontal_mask.png,csr0485a_lateral_mask.png,train
csr0486a,csr0486a_frontal.png,csr0486a_lateral.png,csr0486a_frontal_mask.png,csr0486a_lateral_mask.png,train
csr0487a,csr0487a_frontal.png,csr0487a_lateral.png,csr0487a_frontal_mask.png,csr0487a_lateral_mask.png,train
csr0488a,csr0488a_frontal.png,csr0488a_lateral.png,csr0488a_frontal_mask.png,csr0488a_lateral_mask.png,train
csr0489a,csr0489a_frontal.png,csr0489a_lateral.png,csr0489a_frontal_mask.png,csr0489a_lateral_mask.png,train
csr0490a,csr0490a_frontal.png,csr0490a_lateral.png,csr0490a_frontal_mask.png,csr0490a_lateral_mask.png,train
csr0491a,csr0491a_frontal.png,csr0491a_lateral.png,csr0491a_frontal_mask.png,csr0491a_lateral_mask.png,test
csr0492a,csr0492a_frontal.png,csr0492a_lateral.png,csr0492a_frontal_mask.png,csr0492a_lateral_mask.png,train
csr0493a,csr0493a_frontal.png,csr0493a_lateral.png,csr0493a_frontal_mask.png,csr0493a_lateral_mask.png,train
csr0494a,csr0494a_frontal.png,csr0494a_lateral.png,csr0494a_frontal_mask.png,csr0494a_lateral_mask.png,train
csr0496a,csr0496a_frontal.png,csr0496a_lateral.png,csr0496a_frontal_mask.png,csr0496a_lateral_mask.png,train
csr0497a,csr0497a_frontal.png,csr0497a_lateral.png,csr0497a_frontal_mask.png,csr0497a_lateral_mask.png,train
csr0498a,csr0498a_frontal.png,csr0498a_lateral.png,csr0498a_frontal_mask.png,csr0498a_lateral_mask.png,train
csr0499a,csr0499a_frontal.png,csr0499a_lateral.png,csr0499a_frontal_mask.png,csr0499a_lateral_mask.png,train
csr0500a,csr0500a_frontal.png,csr0500a_lateral.png,csr0500a_frontal_mask.png,csr0500a_lateral_mask.png,train
csr0501a,csr0501a_frontal.png,csr0501a_lateral.png,csr0501a_frontal_mask.png,csr0501a_lateral_mask.png,train
csr0502a,csr0502a_frontal.png,csr0502a_lateral.png,csr0502a_frontal_mask.png,csr0502a_lateral_mask.png,train
csr0503a,csr0503a_frontal.png,csr0503a_lateral.png,csr0503a_frontal_mask.png,csr0503a_lateral_mask.png,test
csr0504a,csr0504a_frontal.png,csr0504a_lateral.png,csr0504a_frontal_mask.png,csr0504a_lateral_mask.png,train
csr0505a,csr0505a_frontal.png,csr0505a_lateral.png,csr0505a_frontal_mask.png,csr0505a_lateral_mask.png,val
csr0506a,csr0506a_frontal.png,csr0506a_lateral.png,csr0506a_frontal_mask.png,csr0506a_lateral_mask.png,val
csr0507a,csr0507a_frontal.png,csr0507a_lateral.png,csr0507a_frontal_mask.png,csr0507a_lateral_mask.png,train
csr0509a,csr0509a_frontal.png,csr0509a_lateral.png,csr0509a_frontal_mask.png,csr0509a_lateral_mask.png,test
csr0511a,csr0511a_frontal.png,csr0511a_lateral.png,csr0511a_frontal_mask.png,csr0511a_lateral_mask.png,train
csr0512a,csr0512a_frontal.png,csr0512a_lateral.png,csr0512a_frontal_mask.png,csr0512a_lateral_mask.png,train
csr0513a,csr0513a_frontal.png,csr0513a_lateral.png,csr0513a_frontal_mask.png,csr0513a_lateral_mask.png,train
csr0514a,csr0514a_frontal.png,csr0514a_lateral.png,csr0514a_frontal_mask.png,csr0514a_lateral_mask.png,train
csr0515a,csr0515a_frontal.png,csr0515a_lateral.png,csr0515a_frontal_mask.png,csr0515a_lateral_mask.png,train
csr0517a,csr0517a_frontal.png,csr0517a_lateral.png,csr0517a_frontal_mask.png,csr0517a_lateral_mask.png,train
csr0518a,csr0518a_frontal.png,csr0518a_lateral.png,csr0518a_frontal_mask.png,csr0518a_lateral_mask.png,train
csr0519a,csr0519a_frontal.png,csr0519a_lateral.png,csr0519a_frontal_mask.png,csr0519a_lateral_mask.png,val
csr0520a,csr0520a_frontal.png,csr0520a_lateral.png,csr0520a_frontal_mask.png,csr0520a_lateral_mask.png,train
csr0521a,csr0521a_frontal.png,csr0521a_lateral.png,csr0521a_frontal_mask.png,csr0521a_lateral_mask.png,train
csr0522a,csr0522a_frontal.png,csr0522a_lateral.png,csr0522a_frontal_mask.png,csr0522a_lateral_mask.png,test
csr0523a,csr0523a_frontal.png,csr0523a_lateral.png,csr0523a_frontal_mask.png,csr0523a_lateral_mask.png,train
csr0524a,csr0524a_frontal.png,csr0524a_lateral.png,csr0524a_frontal_mask.png,csr0524a_lateral_mask.png,train
csr0525a,csr0525a_frontal.png,csr0525a_lateral.png,csr0525a_frontal_mask.png,csr0525a_lateral_mask.png,train
csr0526a,csr0526a_frontal.png,csr0526a_lateral.png,csr0526a_frontal_mask.png,csr0526a_lateral_mask.png,train
csr0527a,csr0527a_frontal.png,csr0527a_lateral.png,csr0527a_frontal_mask.png,csr0527a_lateral_mask.png,train
csr0529a,csr0529a_frontal.png,csr0529a_lateral.png,csr0529a_frontal_mask.png,csr0529a_lateral_mask.png,train
csr0530a,csr0530a_frontal.png,csr0530a_lateral.png,csr0530a_frontal_mask.png,csr0530a_lateral_mask.png,train
csr0532a,csr0532a_frontal.png,csr0532a_lateral.png,csr0532a_frontal_mask.png,csr0532a_lateral_mask.png,train
csr0533a,csr0533a_frontal.png,csr0533a_lateral.png,csr0533a_frontal_mask.png,csr0533a_lateral_mask.png,train
csr0534a,csr0534a_frontal.png,csr0534a_lateral.png,csr0534a_frontal_mask.png,csr0534a_lateral_mask.png,test
csr0535a,csr0535a_frontal.png,csr0535a_lateral.png,csr0535a_frontal_mask.png,csr0535a_lateral_mask.png,train
